"timestamp", "logmsg", "http.contentType", "json.Device_Model", "json.LEVEL", "json.Message", "logtypes", "tags", "http.clientHost"
"2018-12-10 20:50:13.144 +01:00","{""LEVEL"":""Log"",""Message"":""03224c5a0bd15bfe6ae5f5fc70948bcb_2018\/12\/10 20:50:10_button_2852"",""Stack_Trace"":"""",""Device_Model"":""samsung SM-G930F""}","application/x-www-form-urlencoded","samsung SM-G930F","Log","03224c5a0bd15bfe6ae5f5fc70948bcb_2018/12/10 20:50:10_button_2852","['json']","['Unity3D']",""
"2018-12-10 20:48:51.370 +01:00","{""LEVEL"":""Log"",""Message"":""03224c5a0bd15bfe6ae5f5fc70948bcb_2018\/12\/10 20:48:49_button_gameResumed"",""Stack_Trace"":"""",""Device_Model"":""samsung SM-G930F""}","application/x-www-form-urlencoded","samsung SM-G930F","Log","03224c5a0bd15bfe6ae5f5fc70948bcb_2018/12/10 20:48:49_button_gameResumed","['json']","['Unity3D']","84.195.122.48"
"2018-12-10 20:48:50.704 +01:00","{""LEVEL"":""Log"",""Message"":""03224c5a0bd15bfe6ae5f5fc70948bcb_2018\/12\/10 20:48:48_button_gameStarted"",""Stack_Trace"":"""",""Device_Model"":""samsung SM-G930F""}","application/x-www-form-urlencoded","samsung SM-G930F","Log","03224c5a0bd15bfe6ae5f5fc70948bcb_2018/12/10 20:48:48_button_gameStarted","['json']","['Unity3D']","84.195.122.48"
"2018-12-10 20:17:08.824 +01:00","{""LEVEL"":""Log"",""Message"":""b9fdfe0df9ee3d8164f2af1211600bb7_2018\/12\/10 20:17:08_button_2677"",""Stack_Trace"":"""",""Device_Model"":""samsung SM-N950F""}","application/x-www-form-urlencoded","samsung SM-N950F","Log","b9fdfe0df9ee3d8164f2af1211600bb7_2018/12/10 20:17:08_button_2677","['json']","['Unity3D']","91.177.219.51"
"2018-12-10 20:17:08.817 +01:00","{""LEVEL"":""Log"",""Message"":""b9fdfe0df9ee3d8164f2af1211600bb7_2018\/12\/10 20:17:08_button_gameOver"",""Stack_Trace"":"""",""Device_Model"":""samsung SM-N950F""}","application/x-www-form-urlencoded","samsung SM-N950F","Log","b9fdfe0df9ee3d8164f2af1211600bb7_2018/12/10 20:17:08_button_gameOver","['json']","['Unity3D']","91.177.219.51"
"2018-12-10 20:16:13.778 +01:00","{""LEVEL"":""Log"",""Message"":""b9fdfe0df9ee3d8164f2af1211600bb7_2018\/12\/10 20:16:13_button_gameResumed"",""Stack_Trace"":"""",""Device_Model"":""samsung SM-N950F""}","application/x-www-form-urlencoded","samsung SM-N950F","Log","b9fdfe0df9ee3d8164f2af1211600bb7_2018/12/10 20:16:13_button_gameResumed","['json']","['Unity3D']","91.177.219.51"
"2018-12-10 20:16:13.107 +01:00","{""LEVEL"":""Log"",""Message"":""b9fdfe0df9ee3d8164f2af1211600bb7_2018\/12\/10 20:16:12_button_gameStarted"",""Stack_Trace"":"""",""Device_Model"":""samsung SM-N950F""}","application/x-www-form-urlencoded","samsung SM-N950F","Log","b9fdfe0df9ee3d8164f2af1211600bb7_2018/12/10 20:16:12_button_gameStarted","['json']","['Unity3D']","91.177.219.51"
"2018-12-10 18:53:09.469 +01:00","{""LEVEL"":""Log"",""Message"":""05b35f9e830097ce9f5da29d42b05d46_2018\/12\/10 18:53:09_button_6"",""Stack_Trace"":"""",""Device_Model"":""HUAWEI PRA-LX1""}","application/x-www-form-urlencoded","HUAWEI PRA-LX1","Log","05b35f9e830097ce9f5da29d42b05d46_2018/12/10 18:53:09_button_6","['json']","['Unity3D']","84.195.88.162"
"2018-12-10 18:53:09.463 +01:00","{""LEVEL"":""Log"",""Message"":""05b35f9e830097ce9f5da29d42b05d46_2018\/12\/10 18:53:08_button_gameOver"",""Stack_Trace"":"""",""Device_Model"":""HUAWEI PRA-LX1""}","application/x-www-form-urlencoded","HUAWEI PRA-LX1","Log","05b35f9e830097ce9f5da29d42b05d46_2018/12/10 18:53:08_button_gameOver","['json']","['Unity3D']","84.195.88.162"
"2018-12-10 18:53:03.413 +01:00","{""LEVEL"":""Log"",""Message"":""05b35f9e830097ce9f5da29d42b05d46_2018\/12\/10 18:53:02_button_gameResumed"",""Stack_Trace"":"""",""Device_Model"":""HUAWEI PRA-LX1""}","application/x-www-form-urlencoded","HUAWEI PRA-LX1","Log","05b35f9e830097ce9f5da29d42b05d46_2018/12/10 18:53:02_button_gameResumed","['json']","['Unity3D']","84.195.88.162"
"2018-12-10 18:53:00.749 +01:00","{""LEVEL"":""Log"",""Message"":""05b35f9e830097ce9f5da29d42b05d46_2018\/12\/10 18:53:00_button_gameStarted"",""Stack_Trace"":"""",""Device_Model"":""HUAWEI PRA-LX1""}","application/x-www-form-urlencoded","HUAWEI PRA-LX1","Log","05b35f9e830097ce9f5da29d42b05d46_2018/12/10 18:53:00_button_gameStarted","['json']","['Unity3D']","84.195.88.162"
"2018-12-10 18:52:59.052 +01:00","{""LEVEL"":""Log"",""Message"":""05b35f9e830097ce9f5da29d42b05d46_2018\/12\/10 18:52:58_button_8391"",""Stack_Trace"":"""",""Device_Model"":""HUAWEI PRA-LX1""}","application/x-www-form-urlencoded","HUAWEI PRA-LX1","Log","05b35f9e830097ce9f5da29d42b05d46_2018/12/10 18:52:58_button_8391","['json']","['Unity3D']","84.195.88.162"
"2018-12-10 18:52:59.033 +01:00","{""LEVEL"":""Log"",""Message"":""05b35f9e830097ce9f5da29d42b05d46_2018\/12\/10 18:52:58_button_gameOver"",""Stack_Trace"":"""",""Device_Model"":""HUAWEI PRA-LX1""}","application/x-www-form-urlencoded","HUAWEI PRA-LX1","Log","05b35f9e830097ce9f5da29d42b05d46_2018/12/10 18:52:58_button_gameOver","['json']","['Unity3D']","84.195.88.162"
"2018-12-10 18:50:05.382 +01:00","{""LEVEL"":""Log"",""Message"":""05b35f9e830097ce9f5da29d42b05d46_2018\/12\/10 18:50:04_button_gameResumed"",""Stack_Trace"":"""",""Device_Model"":""HUAWEI PRA-LX1""}","application/x-www-form-urlencoded","HUAWEI PRA-LX1","Log","05b35f9e830097ce9f5da29d42b05d46_2018/12/10 18:50:04_button_gameResumed","['json']","['Unity3D']",""
"2018-12-10 18:49:55.283 +01:00","{""LEVEL"":""Log"",""Message"":""05b35f9e830097ce9f5da29d42b05d46_2018\/12\/10 18:49:54_button_gameStarted"",""Stack_Trace"":"""",""Device_Model"":""HUAWEI PRA-LX1""}","application/x-www-form-urlencoded","HUAWEI PRA-LX1","Log","05b35f9e830097ce9f5da29d42b05d46_2018/12/10 18:49:54_button_gameStarted","['json']","['Unity3D']",""
"2018-12-10 18:49:54.291 +01:00","{""LEVEL"":""Log"",""Message"":""05b35f9e830097ce9f5da29d42b05d46_2018\/12\/10 18:49:53_button_gameOver"",""Stack_Trace"":"""",""Device_Model"":""HUAWEI PRA-LX1""}","application/x-www-form-urlencoded","HUAWEI PRA-LX1","Log","05b35f9e830097ce9f5da29d42b05d46_2018/12/10 18:49:53_button_gameOver","['json']","['Unity3D']",""
"2018-12-10 18:49:54.265 +01:00","{""LEVEL"":""Log"",""Message"":""05b35f9e830097ce9f5da29d42b05d46_2018\/12\/10 18:49:53_button_818"",""Stack_Trace"":"""",""Device_Model"":""HUAWEI PRA-LX1""}","application/x-www-form-urlencoded","HUAWEI PRA-LX1","Log","05b35f9e830097ce9f5da29d42b05d46_2018/12/10 18:49:53_button_818","['json']","['Unity3D']",""
"2018-12-10 18:49:27.339 +01:00","{""LEVEL"":""Log"",""Message"":""05b35f9e830097ce9f5da29d42b05d46_2018\/12\/10 18:49:26_button_gameResumed"",""Stack_Trace"":"""",""Device_Model"":""HUAWEI PRA-LX1""}","application/x-www-form-urlencoded","HUAWEI PRA-LX1","Log","05b35f9e830097ce9f5da29d42b05d46_2018/12/10 18:49:26_button_gameResumed","['json']","['Unity3D']",""
"2018-12-10 18:49:25.577 +01:00","{""LEVEL"":""Log"",""Message"":""05b35f9e830097ce9f5da29d42b05d46_2018\/12\/10 18:49:25_button_gameStarted"",""Stack_Trace"":"""",""Device_Model"":""HUAWEI PRA-LX1""}","application/x-www-form-urlencoded","HUAWEI PRA-LX1","Log","05b35f9e830097ce9f5da29d42b05d46_2018/12/10 18:49:25_button_gameStarted","['json']","['Unity3D']",""
"2018-12-10 18:49:23.484 +01:00","{""LEVEL"":""Log"",""Message"":""05b35f9e830097ce9f5da29d42b05d46_2018\/12\/10 18:49:22_button_gameOver"",""Stack_Trace"":"""",""Device_Model"":""HUAWEI PRA-LX1""}","application/x-www-form-urlencoded","HUAWEI PRA-LX1","Log","05b35f9e830097ce9f5da29d42b05d46_2018/12/10 18:49:22_button_gameOver","['json']","['Unity3D']",""
"2018-12-10 18:49:23.472 +01:00","{""LEVEL"":""Log"",""Message"":""05b35f9e830097ce9f5da29d42b05d46_2018\/12\/10 18:49:22_button_1297"",""Stack_Trace"":"""",""Device_Model"":""HUAWEI PRA-LX1""}","application/x-www-form-urlencoded","HUAWEI PRA-LX1","Log","05b35f9e830097ce9f5da29d42b05d46_2018/12/10 18:49:22_button_1297","['json']","['Unity3D']",""
"2018-12-10 18:48:38.096 +01:00","{""LEVEL"":""Log"",""Message"":""05b35f9e830097ce9f5da29d42b05d46_2018\/12\/10 18:48:37_button_gameResumed"",""Stack_Trace"":"""",""Device_Model"":""HUAWEI PRA-LX1""}","application/x-www-form-urlencoded","HUAWEI PRA-LX1","Log","05b35f9e830097ce9f5da29d42b05d46_2018/12/10 18:48:37_button_gameResumed","['json']","['Unity3D']","84.195.88.162"
"2018-12-10 18:48:36.954 +01:00","{""LEVEL"":""Log"",""Message"":""05b35f9e830097ce9f5da29d42b05d46_2018\/12\/10 18:48:35_button_gameStarted"",""Stack_Trace"":"""",""Device_Model"":""HUAWEI PRA-LX1""}","application/x-www-form-urlencoded","HUAWEI PRA-LX1","Log","05b35f9e830097ce9f5da29d42b05d46_2018/12/10 18:48:35_button_gameStarted","['json']","['Unity3D']","84.195.88.162"
"2018-12-10 13:33:17.141 +01:00","{""LEVEL"":""Log"",""Message"":""bb403eacdf603470df22904020339878_2018\/12\/10 13:33:16_button_gameResumed"",""Stack_Trace"":"""",""Device_Model"":""motorola Moto G (5) Plus""}","application/x-www-form-urlencoded","motorola Moto G (5) Plus","Log","bb403eacdf603470df22904020339878_2018/12/10 13:33:16_button_gameResumed","['json']","['Unity3D']","94.109.124.225"
"2018-12-10 13:33:15.904 +01:00","{""LEVEL"":""Log"",""Message"":""bb403eacdf603470df22904020339878_2018\/12\/10 13:33:15_button_gameStarted"",""Stack_Trace"":"""",""Device_Model"":""motorola Moto G (5) Plus""}","application/x-www-form-urlencoded","motorola Moto G (5) Plus","Log","bb403eacdf603470df22904020339878_2018/12/10 13:33:15_button_gameStarted","['json']","['Unity3D']","94.109.124.225"
"2018-12-10 13:33:13.986 +01:00","{""LEVEL"":""Log"",""Message"":""bb403eacdf603470df22904020339878_2018\/12\/10 13:33:12_button_gameOver"",""Stack_Trace"":"""",""Device_Model"":""motorola Moto G (5) Plus""}","application/x-www-form-urlencoded","motorola Moto G (5) Plus","Log","bb403eacdf603470df22904020339878_2018/12/10 13:33:12_button_gameOver","['json']","['Unity3D']","94.109.124.225"
"2018-12-10 13:33:13.856 +01:00","{""LEVEL"":""Log"",""Message"":""bb403eacdf603470df22904020339878_2018\/12\/10 13:33:12_button_1308"",""Stack_Trace"":"""",""Device_Model"":""motorola Moto G (5) Plus""}","application/x-www-form-urlencoded","motorola Moto G (5) Plus","Log","bb403eacdf603470df22904020339878_2018/12/10 13:33:12_button_1308","['json']","['Unity3D']","94.109.124.225"
"2018-12-10 13:02:36.243 +01:00","{""LEVEL"":""Log"",""Message"":""c8776a3e45ea94002ca717dad0b5bdbe_2018\/12\/10 13:02:34_release_gamePaused"",""Stack_Trace"":"""",""Device_Model"":""samsung SM-A510F""}","application/x-www-form-urlencoded","samsung SM-A510F","Log","c8776a3e45ea94002ca717dad0b5bdbe_2018/12/10 13:02:34_release_gamePaused","['json']","['Unity3D']","193.190.253.145"
"2018-12-10 13:01:35.440 +01:00","{""LEVEL"":""Log"",""Message"":""c8776a3e45ea94002ca717dad0b5bdbe_2018\/12\/10 13:01:33_release_gameResumed"",""Stack_Trace"":"""",""Device_Model"":""samsung SM-A510F""}","application/x-www-form-urlencoded","samsung SM-A510F","Log","c8776a3e45ea94002ca717dad0b5bdbe_2018/12/10 13:01:33_release_gameResumed","['json']","['Unity3D']","193.190.253.145"
"2018-12-10 13:01:34.944 +01:00","{""LEVEL"":""Log"",""Message"":""c8776a3e45ea94002ca717dad0b5bdbe_2018\/12\/10 13:01:33_release_gameStarted"",""Stack_Trace"":"""",""Device_Model"":""samsung SM-A510F""}","application/x-www-form-urlencoded","samsung SM-A510F","Log","c8776a3e45ea94002ca717dad0b5bdbe_2018/12/10 13:01:33_release_gameStarted","['json']","['Unity3D']","193.190.253.145"
"2018-12-10 13:00:56.701 +01:00","{""LEVEL"":""Log"",""Message"":""c8776a3e45ea94002ca717dad0b5bdbe_2018\/12\/10 13:00:55_release_5571"",""Stack_Trace"":"""",""Device_Model"":""samsung SM-A510F""}","application/x-www-form-urlencoded","samsung SM-A510F","Log","c8776a3e45ea94002ca717dad0b5bdbe_2018/12/10 13:00:55_release_5571","['json']","['Unity3D']","193.190.253.145"
"2018-12-10 13:00:56.601 +01:00","{""LEVEL"":""Log"",""Message"":""c8776a3e45ea94002ca717dad0b5bdbe_2018\/12\/10 13:00:55_release_gameOver"",""Stack_Trace"":"""",""Device_Model"":""samsung SM-A510F""}","application/x-www-form-urlencoded","samsung SM-A510F","Log","c8776a3e45ea94002ca717dad0b5bdbe_2018/12/10 13:00:55_release_gameOver","['json']","['Unity3D']","193.190.253.145"
"2018-12-10 12:58:41.736 +01:00","{""LEVEL"":""Log"",""Message"":""c8776a3e45ea94002ca717dad0b5bdbe_2018\/12\/10 12:58:41_release_gameResumed"",""Stack_Trace"":"""",""Device_Model"":""samsung SM-A510F""}","application/x-www-form-urlencoded","samsung SM-A510F","Log","c8776a3e45ea94002ca717dad0b5bdbe_2018/12/10 12:58:41_release_gameResumed","['json']","['Unity3D']","193.190.253.145"
"2018-12-10 12:58:40.901 +01:00","{""LEVEL"":""Log"",""Message"":""c8776a3e45ea94002ca717dad0b5bdbe_2018\/12\/10 12:58:39_release_gameStarted"",""Stack_Trace"":"""",""Device_Model"":""samsung SM-A510F""}","application/x-www-form-urlencoded","samsung SM-A510F","Log","c8776a3e45ea94002ca717dad0b5bdbe_2018/12/10 12:58:39_release_gameStarted","['json']","['Unity3D']","193.190.253.145"
"2018-12-10 12:14:19.725 +01:00","{""LEVEL"":""Log"",""Message"":""7d9421ed79b4a8c4caf4593eba8ac426_2018\/12\/10 12:14:19_release_4723"",""Stack_Trace"":"""",""Device_Model"":""motorola Moto G (5) Plus""}","application/x-www-form-urlencoded","motorola Moto G (5) Plus","Log","7d9421ed79b4a8c4caf4593eba8ac426_2018/12/10 12:14:19_release_4723","['json']","['Unity3D']","193.190.253.145"
"2018-12-10 12:14:19.635 +01:00","{""LEVEL"":""Log"",""Message"":""7d9421ed79b4a8c4caf4593eba8ac426_2018\/12\/10 12:14:19_release_gameOver"",""Stack_Trace"":"""",""Device_Model"":""motorola Moto G (5) Plus""}","application/x-www-form-urlencoded","motorola Moto G (5) Plus","Log","7d9421ed79b4a8c4caf4593eba8ac426_2018/12/10 12:14:19_release_gameOver","['json']","['Unity3D']","193.190.253.145"
"2018-12-10 12:14:15.969 +01:00","{""LEVEL"":""Log"",""Message"":""7d9421ed79b4a8c4caf4593eba8ac426_2018\/12\/10 12:14:15_release_gameResumed"",""Stack_Trace"":"""",""Device_Model"":""motorola Moto G (5) Plus""}","application/x-www-form-urlencoded","motorola Moto G (5) Plus","Log","7d9421ed79b4a8c4caf4593eba8ac426_2018/12/10 12:14:15_release_gameResumed","['json']","['Unity3D']","193.190.253.145"
"2018-12-10 12:14:15.163 +01:00","{""LEVEL"":""Log"",""Message"":""7d9421ed79b4a8c4caf4593eba8ac426_2018\/12\/10 12:14:14_release_gamePaused"",""Stack_Trace"":"""",""Device_Model"":""motorola Moto G (5) Plus""}","application/x-www-form-urlencoded","motorola Moto G (5) Plus","Log","7d9421ed79b4a8c4caf4593eba8ac426_2018/12/10 12:14:14_release_gamePaused","['json']","['Unity3D']","193.190.253.145"
"2018-12-10 12:14:13.164 +01:00","{""LEVEL"":""Log"",""Message"":""7d9421ed79b4a8c4caf4593eba8ac426_2018\/12\/10 12:14:12_release_gameResumed"",""Stack_Trace"":"""",""Device_Model"":""motorola Moto G (5) Plus""}","application/x-www-form-urlencoded","motorola Moto G (5) Plus","Log","7d9421ed79b4a8c4caf4593eba8ac426_2018/12/10 12:14:12_release_gameResumed","['json']","['Unity3D']","193.190.253.145"
"2018-12-10 12:06:31.455 +01:00","{""LEVEL"":""Log"",""Message"":""ef174d8829a0045feae6c004b3148ecd_2018\/12\/10 12:06:29_button_3005"",""Stack_Trace"":"""",""Device_Model"":""motorola Moto G (5) Plus""}","application/x-www-form-urlencoded","motorola Moto G (5) Plus","Log","ef174d8829a0045feae6c004b3148ecd_2018/12/10 12:06:29_button_3005","['json']","['Unity3D']",""
"2018-12-10 12:06:31.454 +01:00","{""LEVEL"":""Log"",""Message"":""ef174d8829a0045feae6c004b3148ecd_2018\/12\/10 12:06:29_button_gameOver"",""Stack_Trace"":"""",""Device_Model"":""motorola Moto G (5) Plus""}","application/x-www-form-urlencoded","motorola Moto G (5) Plus","Log","ef174d8829a0045feae6c004b3148ecd_2018/12/10 12:06:29_button_gameOver","['json']","['Unity3D']",""
"2018-12-10 12:04:47.743 +01:00","{""LEVEL"":""Log"",""Message"":""ef174d8829a0045feae6c004b3148ecd_2018\/12\/10 12:04:45_button_gameResumed"",""Stack_Trace"":"""",""Device_Model"":""motorola Moto G (5) Plus""}","application/x-www-form-urlencoded","motorola Moto G (5) Plus","Log","ef174d8829a0045feae6c004b3148ecd_2018/12/10 12:04:45_button_gameResumed","['json']","['Unity3D']","81.82.252.2"
"2018-12-10 12:04:46.994 +01:00","{""LEVEL"":""Log"",""Message"":""ef174d8829a0045feae6c004b3148ecd_2018\/12\/10 12:04:44_button_gameStarted"",""Stack_Trace"":"""",""Device_Model"":""motorola Moto G (5) Plus""}","application/x-www-form-urlencoded","motorola Moto G (5) Plus","Log","ef174d8829a0045feae6c004b3148ecd_2018/12/10 12:04:44_button_gameStarted","['json']","['Unity3D']","81.82.252.2"
"2018-12-10 11:01:18.118 +01:00","{""LEVEL"":""Log"",""Message"":""7d9421ed79b4a8c4caf4593eba8ac426_2018\/12\/10 11:01:17_release_gamePaused"",""Stack_Trace"":"""",""Device_Model"":""motorola Moto G (5) Plus""}","application/x-www-form-urlencoded","motorola Moto G (5) Plus","Log","7d9421ed79b4a8c4caf4593eba8ac426_2018/12/10 11:01:17_release_gamePaused","['json']","['Unity3D']","193.190.253.145"
"2018-12-10 11:01:11.682 +01:00","{""LEVEL"":""Log"",""Message"":""7d9421ed79b4a8c4caf4593eba8ac426_2018\/12\/10 11:01:11_release_gameResumed"",""Stack_Trace"":"""",""Device_Model"":""motorola Moto G (5) Plus""}","application/x-www-form-urlencoded","motorola Moto G (5) Plus","Log","7d9421ed79b4a8c4caf4593eba8ac426_2018/12/10 11:01:11_release_gameResumed","['json']","['Unity3D']","193.190.253.145"
"2018-12-10 11:01:03.816 +01:00","{""LEVEL"":""Log"",""Message"":""7d9421ed79b4a8c4caf4593eba8ac426_2018\/12\/10 11:01:03_release_gamePaused"",""Stack_Trace"":"""",""Device_Model"":""motorola Moto G (5) Plus""}","application/x-www-form-urlencoded","motorola Moto G (5) Plus","Log","7d9421ed79b4a8c4caf4593eba8ac426_2018/12/10 11:01:03_release_gamePaused","['json']","['Unity3D']","193.190.253.145"
"2018-12-10 11:00:56.129 +01:00","{""LEVEL"":""Log"",""Message"":""7d9421ed79b4a8c4caf4593eba8ac426_2018\/12\/10 11:00:55_release_gameResumed"",""Stack_Trace"":"""",""Device_Model"":""motorola Moto G (5) Plus""}","application/x-www-form-urlencoded","motorola Moto G (5) Plus","Log","7d9421ed79b4a8c4caf4593eba8ac426_2018/12/10 11:00:55_release_gameResumed","['json']","['Unity3D']","193.190.253.145"
"2018-12-10 11:00:54.500 +01:00","{""LEVEL"":""Log"",""Message"":""7d9421ed79b4a8c4caf4593eba8ac426_2018\/12\/10 11:00:54_release_gamePaused"",""Stack_Trace"":"""",""Device_Model"":""motorola Moto G (5) Plus""}","application/x-www-form-urlencoded","motorola Moto G (5) Plus","Log","7d9421ed79b4a8c4caf4593eba8ac426_2018/12/10 11:00:54_release_gamePaused","['json']","['Unity3D']","193.190.253.145"
"2018-12-10 11:00:48.918 +01:00","{""LEVEL"":""Log"",""Message"":""7d9421ed79b4a8c4caf4593eba8ac426_2018\/12\/10 11:00:48_release_gameResumed"",""Stack_Trace"":"""",""Device_Model"":""motorola Moto G (5) Plus""}","application/x-www-form-urlencoded","motorola Moto G (5) Plus","Log","7d9421ed79b4a8c4caf4593eba8ac426_2018/12/10 11:00:48_release_gameResumed","['json']","['Unity3D']","193.190.253.145"
"2018-12-10 11:00:48.732 +01:00","{""LEVEL"":""Log"",""Message"":""7d9421ed79b4a8c4caf4593eba8ac426_2018\/12\/10 11:00:48_release_gamePaused"",""Stack_Trace"":"""",""Device_Model"":""motorola Moto G (5) Plus""}","application/x-www-form-urlencoded","motorola Moto G (5) Plus","Log","7d9421ed79b4a8c4caf4593eba8ac426_2018/12/10 11:00:48_release_gamePaused","['json']","['Unity3D']","193.190.253.145"
"2018-12-10 11:00:43.348 +01:00","{""LEVEL"":""Log"",""Message"":""7d9421ed79b4a8c4caf4593eba8ac426_2018\/12\/10 11:00:42_release_gameResumed"",""Stack_Trace"":"""",""Device_Model"":""motorola Moto G (5) Plus""}","application/x-www-form-urlencoded","motorola Moto G (5) Plus","Log","7d9421ed79b4a8c4caf4593eba8ac426_2018/12/10 11:00:42_release_gameResumed","['json']","['Unity3D']","193.190.253.145"
